txn_id,user_id,method,bank,request_time,credit_time,amount,status,retry_attempts
TXN01060,4642,UPI,Kotak,2025-04-30 16:47:00,2025-04-30 16:48:00,3494.57,FAILED,1
TXN01061,3315,UPI,PNB,2025-04-25 00:31:00,2025-04-25 00:36:00,1682.92,SUCCESS,0
TXN01062,2682,IMPS,Kotak,2025-04-09 23:16:00,2025-04-09 23:31:00,50820.84,SUCCESS,0
TXN01063,4856,IMPS,Axis,2025-04-03 10:56:00,2025-04-03 11:11:00,36753.66,SUCCESS,0
TXN01064,4364,UPI,IDFC,2025-04-11 22:19:00,2025-04-11 22:20:00,22090.34,PENDING,2
TXN01065,4151,IMPS,HDFC,2025-04-09 21:11:00,2025-04-09 21:26:00,5801.12,SUCCESS,0
TXN01066,4644,NEFT,SBI,2025-04-10 11:45:00,2025-04-10 12:45:00,3231.15,SUCCESS,0
TXN01067,1236,NEFT,Kotak,2025-04-10 15:06:00,2025-04-11 15:06:00,6515.12,SUCCESS,0
TXN01068,1472,IMPS,Axis,2025-05-24 22:16:00,2025-05-24 22:31:00,7569.6,SUCCESS,0
TXN01069,2896,IMPS,Kotak,2025-05-21 04:45:00,2025-05-21 04:50:00,18395.45,SUCCESS,0
TXN01070,1335,UPI,HDFC,2025-05-28 16:44:00,2025-05-28 16:49:00,21435.81,SUCCESS,0
TXN01071,3110,UPI,HDFC,2025-05-13 04:01:00,2025-05-13 04:02:00,15953.2,SUCCESS,0
TXN01072,2980,UPI,SBI,2025-04-16 01:41:00,2025-04-16 01:46:00,3143.74,SUCCESS,0
TXN01073,2193,NEFT,HDFC,2025-04-03 19:12:00,2025-04-03 20:12:00,1229.51,SUCCESS,0
TXN01074,3028,IMPS,PNB,2025-04-23 01:49:00,2025-04-23 02:04:00,65258.02,SUCCESS,0
TXN01075,2485,UPI,HDFC,2025-04-07 15:45:00,2025-04-07 15:50:00,6429.53,SUCCESS,0
TXN01076,3666,UPI,HDFC,2025-04-06 10:48:00,2025-04-06 10:49:00,33811.76,SUCCESS,0
TXN01077,2803,IMPS,PNB,2025-05-13 03:58:00,2025-05-13 04:13:00,10530.54,FAILED,3
TXN01078,4640,IMPS,ICICI,2025-05-15 11:00:00,2025-05-15 11:30:00,8531.54,SUCCESS,0
TXN01079,2361,UPI,SBI,2025-05-14 09:39:00,2025-05-14 09:40:00,3009.88,SUCCESS,0
TXN01080,3075,IMPS,SBI,2025-04-15 16:43:00,2025-04-15 16:48:00,12121.66,SUCCESS,0
TXN01081,3231,UPI,HDFC,2025-05-23 11:00:00,2025-05-23 11:15:00,9245.64,SUCCESS,0
TXN01082,3332,NEFT,Axis,2025-05-28 03:48:00,2025-05-28 04:18:00,2044.31,SUCCESS,0
TXN01083,4989,UPI,IDFC,2025-04-23 03:20:00,2025-04-23 03:35:00,12227.17,SUCCESS,0
TXN01084,4353,IMPS,SBI,2025-04-11 08:28:00,2025-04-11 09:28:00,16950.46,SUCCESS,0
TXN01085,4520,UPI,PNB,2025-05-19 21:13:00,2025-05-19 21:18:00,4457.83,SUCCESS,0
TXN01086,3091,IMPS,Kotak,2025-04-12 22:50:00,2025-04-12 23:05:00,30428.51,SUCCESS,0
TXN01087,3844,IMPS,IDFC,2025-04-25 15:45:00,2025-04-25 16:00:00,30695.58,SUCCESS,0
TXN01088,1471,NEFT,IDFC,2025-05-29 17:51:00,2025-05-29 18:21:00,120.61,SUCCESS,0
TXN01089,1598,UPI,Kotak,2025-05-03 23:04:00,2025-05-04 00:04:00,17028.84,SUCCESS,0
TXN01090,4398,NEFT,PNB,2025-04-23 17:31:00,2025-04-23 18:01:00,17732.28,SUCCESS,0
TXN01091,4012,UPI,Kotak,2025-05-22 03:33:00,2025-05-22 04:33:00,16573.38,SUCCESS,0
TXN01092,4877,IMPS,ICICI,2025-05-09 21:25:00,2025-05-09 21:40:00,17160.11,SUCCESS,0
TXN01093,1527,UPI,IDFC,2025-04-26 22:17:00,2025-04-26 22:32:00,48896.26,SUCCESS,0
TXN01094,1011,UPI,HDFC,2025-05-21 08:41:00,2025-05-21 08:46:00,870.51,SUCCESS,0
TXN01095,3893,UPI,ICICI,2025-04-24 08:12:00,2025-04-24 08:13:00,13205.73,SUCCESS,0
TXN01096,4092,NEFT,IDFC,2025-05-03 20:38:00,2025-05-03 21:08:00,2413.68,SUCCESS,0
TXN01097,4044,IMPS,HDFC,2025-04-19 13:19:00,2025-04-19 14:19:00,31179.3,SUCCESS,0
TXN01098,3373,IMPS,HDFC,2025-04-30 19:02:00,2025-04-30 19:07:00,4367.04,SUCCESS,0
TXN01099,1439,IMPS,HDFC,2025-05-15 00:26:00,2025-05-15 00:41:00,14937.67,SUCCESS,0
TXN01100,4033,UPI,PNB,2025-05-02 06:32:00,2025-05-02 06:33:00,16350.36,SUCCESS,0
TXN01101,4082,UPI,HDFC,2025-04-22 01:18:00,2025-04-22 02:18:00,25775.54,SUCCESS,0
TXN01102,1544,UPI,PNB,2025-04-28 10:15:00,2025-04-28 10:20:00,3799.76,SUCCESS,0
TXN01103,4858,IMPS,HDFC,2025-04-27 16:43:00,2025-04-27 16:58:00,16904.83,SUCCESS,0
TXN01104,2937,UPI,HDFC,2025-04-06 08:54:00,2025-04-06 08:55:00,1156.07,SUCCESS,0
TXN01105,1688,NEFT,SBI,2025-04-08 02:57:00,2025-04-09 02:57:00,24945.48,SUCCESS,0
TXN01106,1679,NEFT,ICICI,2025-05-03 14:17:00,2025-05-03 17:17:00,13020.67,SUCCESS,0
TXN01107,3046,IMPS,PNB,2025-04-14 10:52:00,2025-04-14 10:57:00,24578.9,FAILED,2
TXN01108,4733,NEFT,Axis,2025-04-12 16:36:00,2025-04-13 16:36:00,15264.21,SUCCESS,0
TXN01109,4911,IMPS,Axis,2025-05-05 00:56:00,2025-05-05 01:11:00,2566.02,SUCCESS,0
TXN01110,3440,IMPS,ICICI,2025-04-27 03:44:00,2025-04-27 03:59:00,1793.13,SUCCESS,0
TXN01111,3114,UPI,SBI,2025-04-30 17:44:00,2025-04-30 17:45:00,672.56,SUCCESS,0
TXN01112,2161,IMPS,HDFC,2025-05-07 21:16:00,2025-05-07 21:31:00,8651.77,SUCCESS,0
TXN01113,4272,IMPS,ICICI,2025-04-22 10:12:00,2025-04-22 10:42:00,2392.9,SUCCESS,0
TXN01114,4851,UPI,Kotak,2025-05-11 06:22:00,2025-05-11 06:27:00,19163.6,SUCCESS,0
TXN01115,4152,IMPS,PNB,2025-04-16 20:01:00,2025-04-16 20:31:00,4874.05,SUCCESS,0
TXN01116,3380,UPI,Kotak,2025-04-08 10:17:00,2025-04-08 10:22:00,5834.88,SUCCESS,0
TXN01117,1414,IMPS,Kotak,2025-04-23 07:02:00,2025-04-23 07:07:00,1146.14,SUCCESS,0
TXN01118,2038,IMPS,Kotak,2025-04-18 10:42:00,2025-04-18 10:47:00,10374.51,SUCCESS,0
TXN01119,2472,IMPS,Axis,2025-04-19 02:35:00,2025-04-19 02:50:00,31942.74,SUCCESS,0
TXN01120,3794,IMPS,ICICI,2025-05-03 19:12:00,2025-05-03 20:12:00,34177.49,SUCCESS,0
TXN01121,4674,IMPS,Axis,2025-04-19 14:53:00,2025-04-19 15:23:00,23828.86,SUCCESS,0
TXN01122,1222,NEFT,Kotak,2025-05-30 13:53:00,2025-05-30 14:53:00,6853.4,SUCCESS,0
TXN01123,4350,NEFT,ICICI,2025-05-31 12:50:00,2025-05-31 13:50:00,2299.73,FAILED,2
TXN01124,4951,UPI,PNB,2025-04-11 16:54:00,2025-04-11 16:55:00,1515.98,SUCCESS,0
TXN01125,4157,NEFT,HDFC,2025-04-16 05:52:00,2025-04-17 05:52:00,24922.03,SUCCESS,0
TXN01126,1539,IMPS,Axis,2025-04-26 23:50:00,2025-04-27 00:05:00,2685.67,SUCCESS,0
TXN01127,1792,NEFT,Kotak,2025-04-01 03:56:00,2025-04-01 04:26:00,5406.81,SUCCESS,0
TXN01128,2278,IMPS,HDFC,2025-05-16 21:24:00,2025-05-16 21:54:00,12487.26,SUCCESS,0
TXN01129,3675,NEFT,Kotak,2025-05-30 06:16:00,2025-05-30 07:16:00,7452.29,SUCCESS,0
TXN01130,3546,NEFT,IDFC,2025-05-24 21:00:00,2025-05-24 21:30:00,6204.35,FAILED,3
TXN01131,4574,UPI,Kotak,2025-05-05 12:12:00,2025-05-05 12:27:00,24391.48,SUCCESS,0
TXN01132,1227,UPI,Axis,2025-04-07 13:22:00,2025-04-07 13:23:00,5070.23,FAILED,1
TXN01133,1532,IMPS,SBI,2025-05-03 03:41:00,2025-05-03 03:56:00,4589.84,SUCCESS,0
TXN01134,3786,NEFT,PNB,2025-05-14 22:32:00,2025-05-14 23:02:00,2696.33,SUCCESS,0
TXN01135,4496,IMPS,IDFC,2025-05-07 17:43:00,2025-05-07 18:13:00,1837.62,SUCCESS,0
TXN01136,1742,NEFT,Axis,2025-04-25 23:30:00,2025-04-26 00:30:00,9843.21,SUCCESS,0
TXN01137,4424,IMPS,SBI,2025-05-02 17:16:00,2025-05-02 17:31:00,12548.55,SUCCESS,0
TXN01138,1565,IMPS,PNB,2025-04-11 11:56:00,2025-04-11 12:01:00,39799.83,SUCCESS,0
TXN01139,3643,IMPS,Axis,2025-05-23 14:00:00,2025-05-23 14:05:00,546.32,FAILED,1
TXN01140,1381,UPI,PNB,2025-04-13 02:42:00,2025-04-13 02:43:00,4048.97,SUCCESS,0
TXN01141,4967,NEFT,PNB,2025-04-07 12:35:00,2025-04-07 13:05:00,10218.63,SUCCESS,0
TXN01142,2926,UPI,SBI,2025-04-02 09:47:00,2025-04-02 09:48:00,10267.39,SUCCESS,0
TXN01143,3538,NEFT,ICICI,2025-05-12 23:43:00,2025-05-13 00:13:00,5134.83,SUCCESS,0
TXN01144,3411,NEFT,ICICI,2025-04-09 06:49:00,2025-04-09 09:49:00,62447.66,SUCCESS,0
TXN01145,1040,IMPS,HDFC,2025-05-16 17:47:00,2025-05-16 17:52:00,11502.61,SUCCESS,0
TXN01146,1243,IMPS,ICICI,2025-04-17 23:27:00,2025-04-17 23:42:00,9166.06,SUCCESS,0
TXN01147,3978,NEFT,SBI,2025-05-07 15:47:00,2025-05-07 18:47:00,43497.35,SUCCESS,0
TXN01148,1162,IMPS,PNB,2025-05-09 05:08:00,2025-05-09 05:13:00,9896.03,SUCCESS,0
TXN01149,4234,IMPS,SBI,2025-04-23 12:43:00,2025-04-23 12:48:00,22827.39,SUCCESS,0
TXN01150,4919,UPI,IDFC,2025-04-16 10:55:00,2025-04-16 10:56:00,1374.75,SUCCESS,0
TXN01151,2792,IMPS,HDFC,2025-04-29 22:44:00,2025-04-29 22:49:00,4211.59,SUCCESS,0
TXN01152,2504,IMPS,IDFC,2025-04-20 22:50:00,2025-04-20 22:55:00,2948.45,SUCCESS,0
TXN01153,3929,UPI,IDFC,2025-04-20 13:35:00,2025-04-20 13:40:00,1497.97,SUCCESS,0
TXN01154,4959,NEFT,HDFC,2025-04-13 05:14:00,2025-04-13 05:44:00,1949.74,SUCCESS,0
TXN01155,3313,IMPS,HDFC,2025-05-19 23:43:00,2025-05-20 00:43:00,2685.47,PENDING,2
TXN01156,2334,IMPS,ICICI,2025-04-07 14:46:00,2025-04-07 14:51:00,44999.48,SUCCESS,0
TXN01157,1254,UPI,IDFC,2025-04-30 10:57:00,2025-04-30 11:02:00,26718.88,SUCCESS,0
TXN01158,2559,NEFT,Axis,2025-05-14 04:54:00,2025-05-14 05:24:00,34226.76,SUCCESS,0
TXN01159,3457,UPI,Kotak,2025-05-21 20:29:00,2025-05-21 20:30:00,60814.53,SUCCESS,0
TXN01160,4846,NEFT,HDFC,2025-05-11 09:12:00,2025-05-11 12:12:00,7935.07,SUCCESS,0
TXN01161,3268,UPI,SBI,2025-04-20 09:12:00,2025-04-20 09:17:00,3721.59,SUCCESS,0
TXN01162,2461,IMPS,IDFC,2025-04-22 20:11:00,2025-04-22 20:26:00,15953.42,SUCCESS,0
TXN01163,3241,NEFT,SBI,2025-05-27 17:19:00,2025-05-27 20:19:00,9113.59,SUCCESS,0
TXN01164,2674,NEFT,ICICI,2025-04-23 23:51:00,2025-04-24 02:51:00,1612.99,SUCCESS,0
TXN01165,4159,IMPS,ICICI,2025-04-04 16:12:00,2025-04-04 16:17:00,27433.33,SUCCESS,0
TXN01166,1127,UPI,ICICI,2025-05-24 09:43:00,2025-05-24 09:58:00,24388.34,SUCCESS,0
TXN01167,2666,IMPS,ICICI,2025-05-22 18:45:00,2025-05-22 18:50:00,7927.33,SUCCESS,0
TXN01168,3172,IMPS,PNB,2025-05-14 17:50:00,2025-05-14 17:55:00,919.84,SUCCESS,0
TXN01169,1958,UPI,SBI,2025-05-17 05:09:00,2025-05-17 05:14:00,4749.07,SUCCESS,0
TXN01170,1448,NEFT,ICICI,2025-05-21 00:36:00,2025-05-21 03:36:00,32820.02,SUCCESS,0
TXN01171,2479,UPI,PNB,2025-04-25 11:12:00,2025-04-25 11:17:00,2042.66,SUCCESS,0
TXN01172,2159,NEFT,HDFC,2025-05-09 22:03:00,2025-05-09 22:33:00,5957.35,FAILED,3
TXN01173,4092,UPI,HDFC,2025-04-07 16:15:00,2025-04-07 16:16:00,148.43,SUCCESS,0
TXN01174,2377,NEFT,HDFC,2025-05-31 22:40:00,2025-05-31 23:10:00,19792.07,SUCCESS,0
TXN01175,1846,IMPS,ICICI,2025-04-23 16:59:00,2025-04-23 17:04:00,9984.66,SUCCESS,0
TXN01176,2487,IMPS,SBI,2025-05-01 05:09:00,2025-05-01 05:14:00,45119.01,SUCCESS,0
TXN01177,4148,IMPS,PNB,2025-04-26 10:23:00,2025-04-26 11:23:00,12349.07,SUCCESS,0
TXN01178,2660,UPI,IDFC,2025-05-13 11:13:00,2025-05-13 11:14:00,13183.36,FAILED,3
TXN01179,2929,NEFT,ICICI,2025-04-26 20:49:00,2025-04-26 21:19:00,3299.86,SUCCESS,0
TXN01180,1426,NEFT,PNB,2025-04-19 01:38:00,2025-04-19 02:08:00,7869.75,SUCCESS,0
TXN01181,4893,IMPS,ICICI,2025-04-21 10:38:00,2025-04-21 10:53:00,68119.75,SUCCESS,0
TXN01182,4039,NEFT,SBI,2025-05-31 03:50:00,2025-05-31 04:50:00,40684.35,SUCCESS,0
TXN01183,3533,UPI,Kotak,2025-04-22 04:58:00,2025-04-22 04:59:00,23452.85,FAILED,2
TXN01184,2434,NEFT,ICICI,2025-05-31 18:09:00,2025-05-31 18:39:00,8054.81,FAILED,2
TXN01185,1453,IMPS,SBI,2025-04-25 18:49:00,2025-04-25 19:19:00,5805.59,SUCCESS,0
TXN01186,4631,NEFT,SBI,2025-04-10 01:35:00,2025-04-10 02:05:00,2999.65,SUCCESS,0
TXN01187,4130,UPI,ICICI,2025-05-19 08:16:00,2025-05-19 08:17:00,10141.62,SUCCESS,0
TXN01188,3742,UPI,PNB,2025-05-29 00:03:00,2025-05-29 00:08:00,8596.22,SUCCESS,0
TXN01189,3962,NEFT,Axis,2025-04-01 07:32:00,2025-04-01 10:32:00,36073.73,SUCCESS,0
TXN01190,4864,UPI,HDFC,2025-04-29 20:09:00,2025-04-29 20:10:00,27.21,SUCCESS,0
TXN01191,4654,NEFT,Kotak,2025-04-10 05:16:00,2025-04-10 06:16:00,11014.55,SUCCESS,0
TXN01192,2753,IMPS,Kotak,2025-04-24 15:10:00,2025-04-24 15:25:00,5128.54,SUCCESS,0
TXN01193,2824,UPI,Kotak,2025-04-26 13:16:00,2025-04-26 13:17:00,7819.43,SUCCESS,0
TXN01194,2057,UPI,Axis,2025-04-16 04:28:00,2025-04-16 04:33:00,59438.93,SUCCESS,0
TXN01195,1723,NEFT,SBI,2025-04-12 20:41:00,2025-04-13 20:41:00,5639.35,SUCCESS,0
TXN01196,1545,NEFT,SBI,2025-04-26 02:24:00,2025-04-26 02:54:00,6275.19,SUCCESS,0
TXN01197,1085,IMPS,Axis,2025-04-21 06:56:00,2025-04-21 07:01:00,3403.39,SUCCESS,0
TXN01198,3911,IMPS,SBI,2025-04-04 21:17:00,2025-04-04 21:22:00,35991.79,SUCCESS,0
TXN01199,4255,NEFT,Kotak,2025-04-15 04:02:00,2025-04-15 04:32:00,9056.77,SUCCESS,0
TXN01200,4518,IMPS,IDFC,2025-05-30 17:57:00,2025-05-30 18:12:00,38161.78,SUCCESS,0
TXN01201,4225,NEFT,HDFC,2025-05-27 07:52:00,2025-05-27 08:22:00,59473.04,SUCCESS,0
TXN01202,4641,UPI,IDFC,2025-04-10 06:11:00,2025-04-10 06:12:00,25464.04,SUCCESS,0
TXN01203,4398,NEFT,ICICI,2025-04-07 09:28:00,2025-04-07 10:28:00,1713.71,SUCCESS,0
TXN01204,2746,NEFT,HDFC,2025-05-03 01:44:00,2025-05-03 02:14:00,7614.64,SUCCESS,0
TXN01205,4090,IMPS,ICICI,2025-05-31 11:57:00,2025-05-31 12:12:00,23907.03,SUCCESS,0
TXN01206,4156,UPI,ICICI,2025-04-24 04:36:00,2025-04-24 04:41:00,23024.46,SUCCESS,0
TXN01207,3914,UPI,PNB,2025-05-11 12:38:00,2025-05-11 12:39:00,431.2,SUCCESS,0
TXN01208,3389,NEFT,Axis,2025-04-22 05:50:00,2025-04-22 06:20:00,13235.88,SUCCESS,0
TXN01209,3754,IMPS,SBI,2025-04-13 17:02:00,2025-04-13 17:07:00,4734.53,SUCCESS,0
TXN01210,3358,NEFT,ICICI,2025-04-27 19:38:00,2025-04-27 20:08:00,29254.18,SUCCESS,0
TXN01211,3568,IMPS,PNB,2025-05-23 15:23:00,2025-05-23 16:23:00,3553.45,SUCCESS,0
TXN01212,2382,NEFT,PNB,2025-04-14 20:44:00,2025-04-14 21:44:00,14491.87,SUCCESS,0
TXN01213,2283,UPI,SBI,2025-04-21 10:47:00,2025-04-21 10:52:00,6127.15,SUCCESS,0
TXN01214,1246,NEFT,HDFC,2025-05-17 05:43:00,2025-05-17 08:43:00,20974.67,SUCCESS,0
TXN01215,1820,UPI,SBI,2025-04-10 16:11:00,2025-04-10 16:26:00,26949.05,SUCCESS,0
TXN01216,1552,IMPS,PNB,2025-05-27 23:24:00,2025-05-27 23:29:00,11255.52,SUCCESS,0
TXN01217,1420,IMPS,ICICI,2025-05-11 16:13:00,2025-05-11 16:28:00,15781.77,SUCCESS,0
TXN01218,4292,IMPS,PNB,2025-04-18 02:49:00,2025-04-18 02:54:00,14036.3,SUCCESS,0
TXN01219,4866,IMPS,IDFC,2025-04-18 12:44:00,2025-04-18 12:59:00,8260.11,SUCCESS,0
TXN01220,3736,NEFT,Axis,2025-04-28 12:24:00,2025-04-28 12:54:00,16667.56,FAILED,1
TXN01221,3949,UPI,SBI,2025-04-09 15:58:00,2025-04-09 16:03:00,18863.91,SUCCESS,0
TXN01222,3268,UPI,IDFC,2025-05-24 09:54:00,2025-05-24 09:59:00,6859.11,SUCCESS,0
TXN01223,3790,UPI,PNB,2025-05-23 17:22:00,2025-05-23 17:23:00,55.9,SUCCESS,0
TXN01224,2219,UPI,IDFC,2025-04-27 19:59:00,2025-04-27 20:00:00,22203.21,SUCCESS,0
TXN01225,3984,NEFT,Kotak,2025-05-30 14:05:00,2025-05-30 14:35:00,9613.24,SUCCESS,0
TXN01226,2074,IMPS,Kotak,2025-04-01 12:53:00,2025-04-01 13:08:00,5536.26,SUCCESS,0
TXN01227,3983,IMPS,Axis,2025-04-03 03:26:00,2025-04-03 03:41:00,4250.32,SUCCESS,0
TXN01228,2818,NEFT,HDFC,2025-05-12 11:45:00,2025-05-12 12:15:00,11743.66,PENDING,2
TXN01229,1448,UPI,IDFC,2025-05-19 18:54:00,2025-05-19 19:09:00,34018.82,FAILED,3
TXN01230,3744,NEFT,HDFC,2025-04-29 22:44:00,2025-04-30 22:44:00,3418.12,SUCCESS,0
TXN01231,3550,IMPS,Kotak,2025-05-09 14:15:00,2025-05-09 15:15:00,4368.59,SUCCESS,0
TXN01232,3347,NEFT,Axis,2025-05-10 21:32:00,2025-05-11 00:32:00,807.43,SUCCESS,0
TXN01233,1540,NEFT,Kotak,2025-04-24 14:35:00,2025-04-24 17:35:00,1754.91,SUCCESS,0
TXN01234,4398,UPI,HDFC,2025-04-12 03:51:00,2025-04-12 03:56:00,3951.34,SUCCESS,0
TXN01235,1756,UPI,SBI,2025-05-04 03:23:00,2025-05-04 03:28:00,5085.68,SUCCESS,0
TXN01236,1258,IMPS,IDFC,2025-04-16 09:53:00,2025-04-16 09:58:00,14075.09,SUCCESS,0
TXN01237,1924,NEFT,Axis,2025-05-31 16:20:00,2025-05-31 19:20:00,37143.9,SUCCESS,0
TXN01238,4910,IMPS,Kotak,2025-05-31 20:17:00,2025-05-31 20:22:00,2411.64,SUCCESS,0
TXN01239,1460,IMPS,PNB,2025-05-07 05:06:00,2025-05-07 05:21:00,23686.78,SUCCESS,0
TXN01240,1968,IMPS,Kotak,2025-05-10 06:14:00,2025-05-10 06:19:00,17093.67,SUCCESS,0
TXN01241,1424,IMPS,ICICI,2025-05-31 13:03:00,2025-05-31 14:03:00,5871.12,SUCCESS,0
TXN01242,3912,IMPS,Kotak,2025-04-24 10:39:00,2025-04-24 10:44:00,2047.2,SUCCESS,0
TXN01243,2075,UPI,IDFC,2025-05-14 15:14:00,2025-05-14 16:14:00,7368.32,SUCCESS,0
TXN01244,4632,IMPS,PNB,2025-04-16 14:41:00,2025-04-16 14:56:00,74069.47,SUCCESS,0
TXN01245,1092,IMPS,Axis,2025-05-23 23:51:00,2025-05-24 00:06:00,34156.55,SUCCESS,0
TXN01246,2961,IMPS,Kotak,2025-05-11 15:40:00,2025-05-11 15:45:00,8917.48,SUCCESS,0
TXN01247,1513,NEFT,ICICI,2025-05-13 20:17:00,2025-05-13 21:17:00,1086.33,SUCCESS,0
TXN01248,1667,NEFT,SBI,2025-05-06 16:16:00,2025-05-06 16:46:00,5624.39,SUCCESS,0
TXN01249,4176,UPI,IDFC,2025-04-19 02:37:00,2025-04-19 02:38:00,16663.94,FAILED,3
TXN01250,1812,IMPS,Kotak,2025-04-17 21:00:00,2025-04-17 21:15:00,1028.84,SUCCESS,0
TXN01251,4486,UPI,PNB,2025-05-14 21:14:00,2025-05-14 21:15:00,2520.69,SUCCESS,0
TXN01252,1329,UPI,IDFC,2025-05-23 00:01:00,2025-05-23 00:02:00,5991.62,SUCCESS,0
TXN01253,2607,UPI,ICICI,2025-04-15 13:52:00,2025-04-15 13:53:00,1542.24,SUCCESS,0
TXN01254,1219,IMPS,SBI,2025-05-30 01:31:00,2025-05-30 01:36:00,15176.7,SUCCESS,0
TXN01255,3278,IMPS,PNB,2025-04-22 00:37:00,2025-04-22 00:52:00,16822.98,SUCCESS,0
TXN01256,3666,IMPS,SBI,2025-04-15 10:46:00,2025-04-15 10:51:00,9160.35,SUCCESS,0
TXN01257,4295,NEFT,Kotak,2025-05-19 01:55:00,2025-05-19 02:25:00,12094.41,SUCCESS,0
TXN01258,3619,IMPS,Kotak,2025-05-21 11:43:00,2025-05-21 11:58:00,3290.14,SUCCESS,0
TXN01259,1252,IMPS,Axis,2025-04-16 09:44:00,2025-04-16 09:59:00,3413.59,FAILED,3
TXN01260,1186,UPI,SBI,2025-04-10 02:37:00,2025-04-10 02:38:00,12117.25,SUCCESS,0
TXN01261,1209,UPI,Axis,2025-05-17 03:54:00,2025-05-17 03:55:00,3747.68,SUCCESS,0
TXN01262,2566,NEFT,Axis,2025-04-19 04:22:00,2025-04-19 04:52:00,2409.61,SUCCESS,0
TXN01263,1906,UPI,HDFC,2025-04-28 18:03:00,2025-04-28 18:08:00,6162.94,SUCCESS,0
TXN01264,1550,NEFT,Axis,2025-05-03 11:01:00,2025-05-03 11:31:00,371.77,SUCCESS,0
TXN01265,4536,IMPS,IDFC,2025-04-20 11:34:00,2025-04-20 11:49:00,13354.62,SUCCESS,0
TXN01266,4669,IMPS,HDFC,2025-05-14 04:12:00,2025-05-14 04:42:00,15668.12,SUCCESS,0
TXN01267,3781,NEFT,Kotak,2025-05-30 01:57:00,2025-05-30 04:57:00,24596.15,SUCCESS,0
TXN01268,3962,UPI,HDFC,2025-04-28 04:47:00,2025-04-28 04:48:00,481.96,SUCCESS,0
TXN01269,1916,UPI,Axis,2025-04-12 11:11:00,2025-04-12 11:16:00,7378.37,SUCCESS,0
TXN01270,4735,IMPS,Axis,2025-04-27 07:09:00,2025-04-27 07:14:00,8292.41,SUCCESS,0
TXN01271,4911,NEFT,PNB,2025-05-27 10:07:00,2025-05-27 10:37:00,7441.33,SUCCESS,0
TXN01272,1802,IMPS,PNB,2025-05-31 18:11:00,2025-05-31 18:26:00,3983.95,SUCCESS,0
TXN01273,2986,IMPS,HDFC,2025-04-02 11:36:00,2025-04-02 11:41:00,1597.55,SUCCESS,0
TXN01274,3331,UPI,ICICI,2025-05-08 23:24:00,2025-05-08 23:25:00,3599.83,SUCCESS,0
TXN01275,1221,IMPS,Axis,2025-05-22 10:21:00,2025-05-22 10:26:00,4379.52,SUCCESS,0
TXN01276,2620,IMPS,HDFC,2025-05-01 06:58:00,2025-05-01 07:13:00,35727.08,SUCCESS,0
TXN01277,4574,UPI,ICICI,2025-05-16 07:13:00,2025-05-16 07:14:00,1765.94,SUCCESS,0
TXN01278,1051,IMPS,Kotak,2025-04-19 14:07:00,2025-04-19 14:12:00,16131.73,SUCCESS,0
TXN01279,3356,NEFT,ICICI,2025-04-17 05:57:00,2025-04-17 08:57:00,33923.39,SUCCESS,0
TXN01280,2647,NEFT,Axis,2025-04-01 18:43:00,2025-04-01 19:13:00,10601.7,SUCCESS,0
TXN01281,1561,IMPS,Axis,2025-04-05 08:39:00,2025-04-05 08:44:00,8038.24,SUCCESS,0
TXN01282,4270,IMPS,SBI,2025-05-14 00:32:00,2025-05-14 01:02:00,558.06,SUCCESS,0
TXN01283,2443,IMPS,SBI,2025-04-24 21:05:00,2025-04-24 21:10:00,4053.78,SUCCESS,0
TXN01284,2077,NEFT,SBI,2025-05-31 05:23:00,2025-05-31 05:53:00,7302.27,SUCCESS,0
TXN01285,3379,IMPS,PNB,2025-05-15 06:54:00,2025-05-15 06:59:00,10747.35,SUCCESS,0
TXN01286,1244,NEFT,Axis,2025-05-06 01:35:00,2025-05-06 04:35:00,5327.59,FAILED,2
TXN01287,1253,IMPS,Kotak,2025-05-19 21:12:00,2025-05-19 21:17:00,948.87,SUCCESS,0
TXN01288,4533,NEFT,IDFC,2025-04-28 13:40:00,2025-04-28 14:10:00,8172.78,SUCCESS,0
TXN01289,1793,UPI,PNB,2025-04-11 13:20:00,2025-04-11 13:21:00,26074.42,SUCCESS,0
TXN01290,2404,IMPS,ICICI,2025-04-13 11:46:00,2025-04-13 11:51:00,37351.53,FAILED,2
TXN01291,1570,NEFT,IDFC,2025-05-01 12:13:00,2025-05-01 13:13:00,6074.65,SUCCESS,0
TXN01292,3848,UPI,IDFC,2025-05-28 23:37:00,2025-05-28 23:38:00,24945.18,SUCCESS,0
TXN01293,4331,NEFT,Axis,2025-04-27 23:31:00,2025-04-28 00:01:00,7549.81,SUCCESS,0
TXN01294,1702,IMPS,PNB,2025-04-21 22:11:00,2025-04-21 22:16:00,42770.25,FAILED,3
TXN01295,4971,UPI,SBI,2025-04-14 07:11:00,2025-04-14 07:16:00,11372.84,PENDING,2
TXN01296,2846,UPI,PNB,2025-05-10 16:24:00,2025-05-10 17:24:00,24522.48,SUCCESS,0
TXN01297,3060,IMPS,HDFC,2025-05-07 15:56:00,2025-05-07 16:01:00,584.27,SUCCESS,0
TXN01298,4158,IMPS,HDFC,2025-05-30 10:11:00,2025-05-30 10:26:00,1976.66,SUCCESS,0
TXN01299,2925,IMPS,ICICI,2025-05-10 07:07:00,2025-05-10 07:12:00,15473.51,SUCCESS,0
